# file...... output/Gen_1_meter.csv
# date...... Tue Feb 28 22:47:23 2023
# user...... ananth
# host...... (null)
# target.... diesel_dg 1
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_out_A.real,power_out_A.imag,power_out_A, power_out_B.real,power_out_B.imag,power_out_B, power_out_C.real,power_out_C.imag, power_out_C, pwr_electric.real,pwr_electric.imag,pwr_electric
2001-08-01 13:00:06.416000 PDT,+268970.556671,+218169.391883,+268970.556671+218169.391883i,+119558.120621,+130479.468439,+119558.120621+130479.468439j,+66905.926169,+72760.3411346,+66905.926169+72760.3411346j,+455434.603462,+421409.201456,+455434.603462+421409.201456i
2001-08-01 13:00:06.418000 PDT,+268968.359682,+218175.047477,+268968.359682+218175.047477i,+119554.457123,+130484.834003,+119554.457123+130484.834003j,+66902.1588642,+72766.6717202,+66902.1588642+72766.6717202j,+455424.975669,+421426.5532,+455424.975669+421426.5532i
2001-08-01 13:00:06.420000 PDT,+268966.440947,+218180.668047,+268966.440947+218180.668047i,+119551.084807,+130490.211377,+119551.084807+130490.211377j,+66898.7317237,+72773.0013497,+66898.7317237+72773.0013497j,+455416.257478,+421443.880774,+455416.257478+421443.880774i
2001-08-01 13:00:06.422000 PDT,+268964.831694,+218186.235804,+268964.831694+218186.235804i,+119548.037176,+130495.590539,+119548.037176+130495.590539j,+66895.68577,+72779.3162526,+66895.68577+72779.3162526j,+455408.55464,+421461.142596,+455408.55464+421461.142596i
2001-08-01 13:00:06.424000 PDT,+268963.559076,+218191.734717,+268963.559076+218191.734717i,+119545.344976,+130500.962424,+119545.344976+130500.962424j,+66893.0576303,+72785.6025772,+66893.0576303+72785.6025772j,+455401.961682,+421478.299718,+455401.961682+421478.299718i
2001-08-01 13:00:06.426000 PDT,+268962.646748,+218197.150339,+268962.646748+218197.150339i,+119543.035882,+130506.318307,+119543.035882+130506.318307j,+66890.8791031,+72791.8469105,+66890.8791031+72791.8469105j,+455396.561733,+421495.315557,+455396.561733+421495.315557i
2001-08-01 13:00:06.428000 PDT,+268962.114885,+218202.469481,+268962.114885+218202.469481i,+119541.133884,+130511.649502,+119541.133884+130511.649502j,+66889.1769752,+72798.0365538,+66889.1769752+72798.0365538j,+455392.425744,+421512.155537,+455392.425744+421512.155537i
2001-08-01 13:00:06.430000 PDT,+268961.979952,+218207.680017,+268961.979952+218207.680017i,+119539.658763,+130516.947391,+119539.658763+130516.947391j,+66887.9729328,+72804.1596289,+66887.9729328+72804.1596289j,+455389.611648,+421528.787037,+455389.611648+421528.787037i
2001-08-01 13:00:06.432000 PDT,+268962.254343,+218212.770904,+268962.254343+218212.770904i,+119538.625753,+130522.203548,+119538.625753+130522.203548j,+66887.2834468,+72810.2051554,+66887.2834468+72810.2051554j,+455388.163543,+421545.179608,+455388.163543+421545.179608i
2001-08-01 13:00:06.434000 PDT,+268962.946171,+218217.73228,+268962.946171+218217.73228i,+119538.045314,+130527.409938,+119538.045314+130527.409938j,+66887.1196491,+72816.1631092,+66887.1196491+72816.1631092j,+455388.111134,+421561.305326,+455388.111134+421561.305326i
2001-08-01 13:00:06.436000 PDT,+268964.059097,+218222.555605,+268964.059097+218222.555605i,+119537.923062,+130532.559075,+119537.923062+130532.559075j,+66887.4872552,+72822.0244706,+66887.4872552+72822.0244706j,+455389.469415,+421577.13915,+455389.469415+421577.13915i
2001-08-01 13:00:06.438000 PDT,+268965.592322,+218227.233819,+268965.592322+218227.233819i,+119538.259786,+130537.644134,+119538.259786+130537.644134j,+66888.3864955,+72827.7812972,+66888.3864955+72827.7812972j,+455392.238604,+421592.65925,+455392.238604+421592.65925i
2001-08-01 13:00:06.440000 PDT,+268967.540635,+218231.761444,+268967.540635+218231.761444i,+119539.0515,+130542.659014,+119539.0515+130542.659014j,+66889.8121273,+72833.4268297,+66889.8121273+72833.4268297j,+455396.404262,+421607.847287,+455396.404262+421607.847287i
2001-08-01 13:00:06.442000 PDT,+268969.894525,+218236.134656,+268969.894525+218236.134656i,+119540.289552,+130547.598441,+119540.289552+130547.598441j,+66891.7535534,+72838.9555285,+66891.7535534+72838.9555285j,+455401.93763,+421622.688626,+455401.93763+421622.688626i
2001-08-01 13:00:06.444000 PDT,+268972.640323,+218240.351315,+268972.640323+218240.351315i,+119541.960752,+130552.457995,+119541.960752+130552.457995j,+66894.1949913,+72844.36316,+66894.1949913+72844.36316j,+455408.796067,+421637.172471,+455408.796067+421637.172471i
2001-08-01 13:00:06.446000 PDT,+268975.760406,+218244.410994,+268975.760406+218244.410994i,+119544.047548,+130557.234119,+119544.047548+130557.234119j,+66897.1156105,+72849.6468252,+66897.1156105+72849.6468252j,+455416.923565,+421651.291938,+455416.923565+421651.291938i
2001-08-01 13:00:06.448000 PDT,+268979.233407,+218248.314968,+268979.233407+218248.314968i,+119546.528246,+130561.924172,+119546.528246+130561.924172j,+66900.48986,+72854.8049805,+66900.48986+72854.8049805j,+455426.251514,+421665.04412,+455426.251514+421665.04412i
2001-08-01 13:00:06.450000 PDT,+268983.034471,+218252.066204,+268983.034471+218252.066204i,+119549.377281,+130566.526446,+119549.377281+130566.526446j,+66904.2877495,+72859.8374125,+66904.2877495+72859.8374125j,+455436.699501,+421678.430063,+455436.699501+421678.430063i
2001-08-01 13:00:06.452000 PDT,+268987.135601,+218255.669291,+268987.135601+218255.669291i,+119552.56547,+130571.04014,+119552.56547+130571.04014j,+66908.475203,+72864.7452734,+66908.475203+72864.7452734j,+455448.176273,+421691.454704,+455448.176273+421691.454704i
2001-08-01 13:00:06.454000 PDT,+268991.505921,+218259.130435,+268991.505921+218259.130435i,+119556.060384,+130575.465399,+119556.060384+130575.465399j,+66913.0144358,+72869.5310124,+66913.0144358+72869.5310124j,+455460.58074,+421704.126846,+455460.58074+421704.126846i
2001-08-01 13:00:06.456000 PDT,+268996.112092,+218262.457312,+268996.112092+218262.457312i,+119559.82667,+130579.803248,+119559.82667+130579.803248j,+66917.8643878,+72874.1983424,+66917.8643878+72874.1983424j,+455473.80315,+421716.458903,+455473.80315+421716.458903i
2001-08-01 13:00:06.458000 PDT,+269000.918658,+218265.659015,+269000.918658+218265.659015i,+119563.826428,+130584.055635,+119563.826428+130584.055635j,+66922.9811443,+72878.7521725,+66922.9811443+72878.7521725j,+455487.726231,+421728.466823,+455487.726231+421728.466823i
2001-08-01 13:00:06.460000 PDT,+269005.888456,+218268.745913,+269005.888456+218268.745913i,+119568.019635,+130588.225353,+119568.019635+130588.225353j,+66928.3184191,+72883.1985492,+66928.3184191+72883.1985492j,+455502.226511,+421740.169815,+455502.226511+421740.169815i
2001-08-01 13:00:06.462000 PDT,+269010.983008,+218271.729509,+269010.983008+218271.729509i,+119572.364552,+130592.316058,+119572.364552+130592.316058j,+66933.8280554,+72887.5445668,+66933.8280554+72887.5445668j,+455517.175615,+421751.590135,+455517.175615+421751.590135i
2001-08-01 13:00:06.464000 PDT,+269016.162945,+218274.622304,+269016.162945+218274.622304i,+119576.818159,+130596.332175,+119576.818159+130596.332175j,+66939.4604906,+72891.7982549,+66939.4604906+72891.7982549j,+455532.441595,+421762.752734,+455532.441595+421762.752734i
2001-08-01 13:00:06.466000 PDT,+269021.38838,+218277.437657,+269021.38838+218277.437657i,+119581.336627,+130600.278918,+119581.336627+130600.278918j,+66945.1652857,+72895.9685294,+66945.1652857+72895.9685294j,+455547.890293,+421773.685104,+455547.890293+421773.685104i
2001-08-01 13:00:06.468000 PDT,+269026.619315,+218280.189596,+269026.619315+218280.189596i,+119585.87575,+130604.162207,+119585.87575+130604.162207j,+66950.8916305,+72900.0650099,+66950.8916305+72900.0650099j,+455563.386696,+421784.416814,+455563.386696+421784.416814i
2001-08-01 13:00:06.470000 PDT,+269031.816074,+218282.892702,+269031.816074+218282.892702i,+119590.391432,+130607.988599,+119590.391432+130607.988599j,+66956.5888338,+72904.0980212,+66956.5888338+72904.0980212j,+455578.79634,+421794.979322,+455578.79634+421794.979322i
2001-08-01 13:00:06.472000 PDT,+269036.939638,+218285.561916,+269036.939638+218285.561916i,+119594.840117,+130611.765256,+119594.840117+130611.765256j,+66962.2068365,+72908.078411,+66962.2068365+72908.078411j,+455593.986592,+421805.405583,+455593.986592+421805.405583i
2001-08-01 13:00:06.474000 PDT,+269041.952063,+218288.212393,+269041.952063+218288.212393i,+119599.179257,+130615.499859,+119599.179257+130615.499859j,+66967.6967371,+72912.0174827,+66967.6967371+72912.0174827j,+455608.828057,+421815.729735,+455608.828057+421815.729735i
2001-08-01 13:00:06.476000 PDT,+269046.816823,+218290.859353,+269046.816823+218290.859353i,+119603.367751,+130619.200502,+119603.367751+130619.200502j,+66973.0112317,+72915.9268837,+66973.0112317+72915.9268837j,+455623.195805,+421825.986738,+455623.195805+421825.986738i
2001-08-01 13:00:06.478000 PDT,+269051.499158,+218293.517929,+269051.499158+218293.517929i,+119607.366359,+130622.875649,+119607.366359+130622.875649j,+66978.1051341,+72919.8184837,+66978.1051341+72919.8184837j,+455636.970651,+421836.212062,+455636.970651+421836.212062i
2001-08-01 13:00:06.480000 PDT,+269055.966417,+218296.202992,+269055.966417+218296.202992i,+119611.138066,+130626.534012,+119611.138066+130626.534012j,+66982.9357836,+72923.7042877,+66982.9357836+72923.7042877j,+455650.040266,+421846.441292,+455650.040266+421846.441292i
2001-08-01 13:00:06.482000 PDT,+269060.188358,+218298.929053,+269060.188358+218298.929053i,+119614.648502,+130630.18444,+119614.648502+130630.18444j,+66987.4634857,+72927.5962923,+66987.4634857+72927.5962923j,+455662.300345,+421856.709785,+455662.300345+421856.709785i
2001-08-01 13:00:06.484000 PDT,+269064.137438,+218301.710074,+269064.137438+218301.710074i,+119617.866223,+130633.835848,+119617.866223+130633.835848j,+66991.6518798,+72931.5064197,+66991.6518798+72931.5064197j,+455673.655541,+421867.052342,+455673.655541+421867.052342i
2001-08-01 13:00:06.486000 PDT,+269067.789059,+218304.559383,+269067.789059+218304.559383i,+119620.763049,+130637.497126,+119620.763049+130637.497126j,+66995.4683386,+72935.4463594,+66995.4683386+72935.4463594j,+455684.020447,+421877.502869,+455684.020447+421877.502869i
2001-08-01 13:00:06.488000 PDT,+269071.121798,+218307.489494,+269071.121798+218307.489494i,+119623.314272,+130641.177,+119623.314272+130641.177j,+66998.8842352,+72939.4274812,+66998.8842352+72939.4274812j,+455693.320305,+421888.093975,+455693.320305+421888.093975i
2001-08-01 13:00:06.490000 PDT,+269074.11762,+218310.512035,+269074.11762+218310.512035i,+119625.498945,+130644.883954,+119625.498945+130644.883954j,+67001.8752344,+72943.4607032,+67001.8752344+72943.4607032j,+455701.491799,+421898.856692,+455701.491799+421898.856692i
2001-08-01 13:00:06.492000 PDT,+269076.762013,+218313.637633,+269076.762013+218313.637633i,+119627.300025,+130648.626157,+119627.300025+130648.626157j,+67004.4215144,+72947.5564108,+67004.4215144+72947.5564108j,+455708.483552,+421909.820201,+455708.483552+421909.820201i
2001-08-01 13:00:06.494000 PDT,+269079.071885,+218316.863067,+269079.071885+218316.863067i,+119628.707507,+130652.40416,+119628.707507+130652.40416j,+67006.5409949,+72951.7011063,+67006.5409949+72951.7011063j,+455714.320388,+421920.968333,+455714.320388+421920.968333i
2001-08-01 13:00:06.496000 PDT,+269080.993738,+218320.215647,+269080.993738+218320.215647i,+119629.703096,+130656.230909,+119629.703096+130656.230909j,+67008.1685315,+72955.9184374,+67008.1685315+72955.9184374j,+455718.865366,+421932.364993,+455718.865366+421932.364993i
2001-08-01 13:00:06.498000 PDT,+269082.535485,+218323.704342,+269082.535485+218323.704342i,+119630.283253,+130660.11625,+119630.283253+130660.11625j,+67009.3037346,+72960.2298273,+67009.3037346+72960.2298273j,+455722.122473,+421944.05042,+455722.122473+421944.05042i
2001-08-01 13:00:06.500000 PDT,+269083.70454,+218327.332381,+269083.70454+218327.332381i,+119630.44961,+130664.068208,+119630.44961+130664.068208j,+67009.9545943,+72964.6474374,+67009.9545943+72964.6474374j,+455724.108744,+421956.048026,+455724.108744+421956.048026i
2001-08-01 13:00:06.502000 PDT,+269084.507864,+218331.100691,+269084.507864+218331.100691i,+119630.207996,+130668.092567,+119630.207996+130668.092567j,+67010.1322007,+72969.1765727,+67010.1322007+72969.1765727j,+455724.84806,+421968.36983,+455724.84806+421968.36983i
2001-08-01 13:00:06.504000 PDT,+269084.953382,+218335.009643,+269084.953382+218335.009643i,+119629.567646,+130672.193342,+119629.567646+130672.193342j,+67009.849056,+72973.8192065,+67009.849056+72973.8192065j,+455724.370084,+421981.022192,+455724.370084+421981.022192i
2001-08-01 13:00:06.506000 PDT,+269085.051471,+218339.059475,+269085.051471+218339.059475i,+119628.540984,+130676.373451,+119628.540984+130676.373451j,+67009.1195409,+72978.57632,+67009.1195409+72978.57632j,+455722.711996,+421994.009246,+455722.711996+421994.009246i
2001-08-01 13:00:06.508000 PDT,+269084.815851,+218343.250017,+269084.815851+218343.250017i,+119627.143725,+130680.635163,+119627.143725+130680.635163j,+67007.9610521,+72983.4489018,+67007.9610521+72983.4489018j,+455719.920628,+422007.334081,+455719.920628+422007.334081i
2001-08-01 13:00:06.510000 PDT,+269084.263926,+218347.580202,+269084.263926+218347.580202i,+119625.395058,+130684.980212,+119625.395058+130684.980212j,+67006.394909,+72988.4379189,+67006.394909+72988.4379189j,+455716.053894,+422020.998333,+455716.053894+422020.998333i
2001-08-01 13:00:06.512000 PDT,+269083.416592,+218352.047706,+269083.416592+218352.047706i,+119623.317676,+130689.4097,+119623.317676+130689.4097j,+67004.4467029,+72993.5438756,+67004.4467029+72993.5438756j,+455711.180971,+422035.001282,+455711.180971+422035.001282i
2001-08-01 13:00:06.514000 PDT,+269082.297855,+218356.648756,+269082.297855+218356.648756i,+119620.937583,+130693.923892,+119620.937583+130693.923892j,+67002.1461551,+72998.7663948,+67002.1461551+72998.7663948j,+455705.381593,+422049.339042,+455705.381593+422049.339042i
2001-08-01 13:00:06.516000 PDT,+269080.934359,+218361.37811,+269080.934359+218361.37811i,+119618.283753,+130698.522061,+119618.283753+130698.522061j,+66999.5266187,+73004.1039018,+66999.5266187+73004.1039018j,+455698.744731,+422064.004073,+455698.744731+422064.004073i
2001-08-01 13:00:06.518000 PDT,+269079.354976,+218366.229169,+269079.354976+218366.229169i,+119615.387639,+130703.202426,+119615.387639+130703.202426j,+66996.6245603,+73009.5535668,+66996.6245603+73009.5535668j,+455691.367176,+422078.985162,+455691.367176+422078.985162i
2001-08-01 13:00:06.520000 PDT,+269077.590398,+218371.194128,+269077.590398+218371.194128i,+119612.282695,+130707.962206,+119612.282695+130707.962206j,+66993.4790307,+73015.1113881,+66993.4790307+73015.1113881j,+455683.352124,+422094.267722,+455683.352124+422094.267722i
2001-08-01 13:00:06.522000 PDT,+269075.672808,+218376.264181,+269075.672808+218376.264181i,+119609.003891,+130712.797763,+119609.003891+130712.797763j,+66990.1311313,+73020.7723247,+66990.1311313+73020.7723247j,+455674.80783,+422109.834269,+455674.80783+422109.834269i
2001-08-01 13:00:06.524000 PDT,+269073.63559,+218381.429625,+269073.63559+218381.429625i,+119605.587329,+130717.704746,+119605.587329+130717.704746j,+66986.6237103,+73026.5303355,+66986.6237103+73026.5303355j,+455665.84663,+422125.664706,+455665.84663+422125.664706i
2001-08-01 13:00:06.526000 PDT,+269071.513033,+218386.68007,+269071.513033+218386.68007i,+119602.069902,+130722.678303,+119602.069902+130722.678303j,+66983.0008483,+73032.3785132,+66983.0008483+73032.3785132j,+455656.583783,+422141.736886,+455656.583783+422141.736886i
2001-08-01 13:00:06.528000 PDT,+269069.340058,+218392.004532,+269069.340058+218392.004532i,+119598.488969,+130727.713174,+119598.488969+130727.713174j,+66979.3074537,+73038.3090894,+66979.3074537+73038.3090894j,+455647.136482,+422158.026796,+455647.136482+422158.026796i
2001-08-01 13:00:06.530000 PDT,+269067.151933,+218397.39154,+269067.151933+218397.39154i,+119594.882121,+130732.80384,+119594.882121+130732.80384j,+66975.5888215,+73044.3134672,+66975.5888215+73044.3134672j,+455637.622876,+422174.508847,+455637.622876+422174.508847i
2001-08-01 13:00:06.532000 PDT,+269064.983983,+218402.829219,+269064.983983+218402.829219i,+119591.286866,+130737.944557,+119591.286866+130737.944557j,+66971.8901166,+73050.3822969,+66971.8901166+73050.3822969j,+455628.160965,+422191.156073,+455628.160965+422191.156073i
2001-08-01 13:00:06.534000 PDT,+269062.871235,+218408.30537,+269062.871235+218408.30537i,+119587.740372,+130743.129434,+119587.740372+130743.129434j,+66968.2559095,+73056.5055066,+66968.2559095+73056.5055066j,+455618.867516,+422207.94031,+455618.867516+422207.94031i
2001-08-01 13:00:06.536000 PDT,+269060.848134,+218413.807517,+269060.848134+218413.807517i,+119584.279193,+130748.352418,+119584.279193+130748.352418j,+66964.7296806,+73062.6724098,+66964.7296806+73062.6724098j,+455609.857007,+422224.832345,+455609.857007+422224.832345i
2001-08-01 13:00:06.538000 PDT,+269058.948141,+218419.322994,+269058.948141+218419.322994i,+119580.938947,+130753.607314,+119580.938947+130753.607314j,+66961.3533528,+73068.871843,+66961.3533528+73068.871843j,+455601.24044,+422241.802151,+455601.24044+422241.802151i
2001-08-01 13:00:06.540000 PDT,+269057.203425,+218424.838974,+269057.203425+218424.838974i,+119577.753991,+130758.887738,+119577.753991+130758.887738j,+66958.1668248,+73075.0923209,+66958.1668248+73075.0923209j,+455593.124241,+422258.819033,+455593.124241+422258.819033i
2001-08-01 13:00:06.542000 PDT,+269055.659177,+218430.316464,+269055.659177+218430.316464i,+119574.755053,+130764.189061,+119574.755053+130764.189061j,+66955.1994903,+73081.3258898,+66955.1994903+73081.3258898j,+455585.61372,+422275.831414,+455585.61372+422275.831414i
2001-08-01 13:00:06.544000 PDT,+269054.318148,+218435.770405,+269054.318148+218435.770405i,+119571.978018,+130769.51118,+119571.978018+130769.51118j,+66952.4966156,+73087.5531287,+66952.4966156+73087.5531287j,+455578.792781,+422292.834714,+455578.792781+422292.834714i
2001-08-01 13:00:06.546000 PDT,+269053.211862,+218441.18957,+269053.211862+218441.18957i,+119569.45485,+130774.841298,+119569.45485+130774.841298j,+66950.0860354,+73093.7646355,+66950.0860354+73093.7646355j,+455572.752748,+422309.795503,+455572.752748+422309.795503i
2001-08-01 13:00:06.548000 PDT,+269052.366686,+218446.560051,+269052.366686+218446.560051i,+119567.210476,+130780.168137,+119567.210476+130780.168137j,+66947.9952822,+73099.9521387,+66947.9952822+73099.9521387j,+455567.572444,+422326.680327,+455567.572444+422326.680327i
2001-08-01 13:00:06.550000 PDT,+269051.803268,+218451.867917,+269051.803268+218451.867917i,+119565.265413,+130785.482682,+119565.265413+130785.482682j,+66946.2500565,+73106.1069866,+66946.2500565+73106.1069866j,+455563.318737,+422343.457586,+455563.318737+422343.457586i
2001-08-01 13:00:06.552000 PDT,+269051.537437,+218457.100808,+269051.537437+218457.100808i,+119563.637234,+130790.777635,+119563.637234+130790.777635j,+66944.8726939,+73112.2200537,+66944.8726939+73112.2200537j,+455560.047366,+422360.098497,+455560.047366+422360.098497i
2001-08-01 13:00:06.554000 PDT,+269051.581267,+218462.248292,+269051.581267+218462.248292i,+119562.340914,+130796.046603,+119562.340914+130796.046603j,+66943.8814066,+73118.2822255,+66943.8814066+73118.2822255j,+455557.803587,+422376.57712,+455557.803587+422376.57712i
2001-08-01 13:00:06.556000 PDT,+269051.943751,+218467.301647,+269051.943751+218467.301647i,+119561.38857,+130801.283516,+119561.38857+130801.283516j,+66943.2899754,+73124.2849245,+66943.2899754+73124.2849245j,+455556.622296,+422392.870087,+455556.622296+422392.870087i
2001-08-01 13:00:06.558000 PDT,+269052.630974,+218472.253503,+269052.630974+218472.253503i,+119560.78904,+130806.482485,+119560.78904+130806.482485j,+66943.1078656,+73130.2203737,+66943.1078656+73130.2203737j,+455556.52788,+422408.956362,+455556.52788+422408.956362i
2001-08-01 13:00:06.560000 PDT,+269053.646045,+218477.097622,+269053.646045+218477.097622i,+119560.547563,+130811.637793,+119560.547563+130811.637793j,+66943.3402842,+73136.081687,+66943.3402842+73136.081687j,+455557.533892,+422424.817102,+455557.533892+422424.817102i
2001-08-01 13:00:06.562000 PDT,+269054.988918,+218481.82883,+269054.988918+218481.82883i,+119560.665601,+130816.744059,+119560.665601+130816.744059j,+66943.988265,+73141.8628723,+66943.988265+73141.8628723j,+455559.642784,+422440.435761,+455559.642784+422440.435761i
2001-08-01 13:00:06.564000 PDT,+269056.656283,+218486.443043,+269056.656283+218486.443043i,+119561.140813,+130821.796371,+119561.140813+130821.796371j,+66945.0486989,+73147.5587941,+66945.0486989+73147.5587941j,+455562.845795,+422455.798207,+455562.845795+422455.798207i
2001-08-01 13:00:06.566000 PDT,+269058.641539,+218490.937341,+269058.641539+218490.937341i,+119561.967125,+130826.790409,+119561.967125+130826.790409j,+66946.5143679,+73153.165207,+66946.5143679+73153.165207j,+455567.123032,+422470.892957,+455567.123032+422470.892957i
2001-08-01 13:00:06.568000 PDT,+269060.93489,+218495.310055,+269060.93489+218495.310055i,+119563.134867,+130831.722518,+119563.134867+130831.722518j,+66948.373989,+73158.6787524,+66948.373989+73158.6787524j,+455572.443745,+422485.711325,+455572.443745+422485.711325i
2001-08-01 13:00:06.570000 PDT,+269063.523429,+218499.560792,+269063.523429+218499.560792i,+119564.630923,+130836.589762,+119564.630923+130836.589762j,+66950.6123639,+73164.0969935,+66950.6123639+73164.0969935j,+455578.766716,+422500.247548,+455578.766716+422500.247548i
2001-08-01 13:00:06.572000 PDT,+269066.391355,+218503.690442,+269066.391355+218503.690442i,+119566.438908,+130841.389939,+119566.438908+130841.389939j,+66953.2105086,+73169.418494,+66953.2105086+73169.418494j,+455586.040772,+422514.498874,+455586.040772+422514.498874i
2001-08-01 13:00:06.574000 PDT,+269069.520142,+218507.701153,+269069.520142+218507.701153i,+119568.53938,+130846.121601,+119568.53938+130846.121601j,+66956.1459031,+73174.6428007,+66956.1459031+73174.6428007j,+455594.205425,+422528.465555,+455594.205425+422528.465555i
2001-08-01 13:00:06.576000 PDT,+269072.888757,+218511.596314,+269072.888757+218511.596314i,+119570.910074,+130850.784065,+119570.910074+130850.784065j,+66959.3927365,+73179.770475,+66959.3927365+73179.770475j,+455603.191568,+422542.150855,+455603.191568+422542.150855i
2001-08-01 13:00:06.578000 PDT,+269076.473873,+218515.380497,+269076.473873+218515.380497i,+119573.526153,+130855.377403,+119573.526153+130855.377403j,+66962.9221999,+73184.8030714,+66962.9221999+73184.8030714j,+455612.922226,+422555.560972,+455612.922226+422555.560972i
2001-08-01 13:00:06.580000 PDT,+269080.250174,+218519.059387,+269080.250174+218519.059387i,+119576.360493,+130859.90242,+119576.360493+130859.90242j,+66966.7028331,+73189.7431391,+66966.7028331+73189.7431391j,+455623.3135,+422568.704946,+455623.3135+422568.704946i
2001-08-01 13:00:06.582000 PDT,+269084.190552,+218522.639762,+269084.190552+218522.639762i,+119579.383962,+130864.360674,+119579.383962+130864.360674j,+66970.7008381,+73194.5941737,+66970.7008381+73194.5941737j,+455634.275352,+422581.594609,+455634.275352+422581.594609i
2001-08-01 13:00:06.584000 PDT,+269088.266463,+218526.129369,+269088.266463+218526.129369i,+119582.565745,+130868.754383,+119582.565745+130868.754383j,+66974.8804685,+73199.3605943,+66974.8804685+73199.3605943j,+455645.712677,+422594.244346,+455645.712677+422594.244346i
2001-08-01 13:00:06.586000 PDT,+269092.44821,+218529.536876,+269092.44821+218529.536876i,+119585.873668,+130873.086442,+119585.873668+130873.086442j,+66979.2043831,+73204.0476784,+66979.2043831+73204.0476784j,+455657.526262,+422606.670996,+455657.526262+422606.670996i
2001-08-01 13:00:06.588000 PDT,+269096.705255,+218532.871747,+269096.705255+218532.871747i,+119589.274536,+130877.360366,+119589.274536+130877.360366j,+66983.634098,+73208.6614962,+66983.634098+73208.6614962j,+455669.613889,+422618.893609,+455669.613889+422618.893609i
2001-08-01 13:00:06.590000 PDT,+269101.006537,+218536.144151,+269101.006537+218536.144151i,+119592.734428,+130881.580236,+119592.734428+130881.580236j,+66988.1303193,+73213.2088739,+66988.1303193+73213.2088739j,+455681.871284,+422630.933262,+455681.871284+422630.933262i
2001-08-01 13:00:06.592000 PDT,+269105.32082,+218539.364846,+269105.32082+218539.364846i,+119596.219129,+130885.750663,+119596.219129+130885.750663j,+66992.6533935,+73217.6972516,+66992.6533935+73217.6972516j,+455694.193342,+422642.81276,+455694.193342+422642.81276i
2001-08-01 13:00:06.594000 PDT,+269109.616993,+218542.545043,+269109.616993+218542.545043i,+119599.694385,+130889.876726,+119599.694385+130889.876726j,+66997.1637191,+73222.1346256,+66997.1637191+73222.1346256j,+455706.475097,+422654.556395,+455706.475097+422654.556395i
2001-08-01 13:00:06.596000 PDT,+269113.864377,+218545.696297,+269113.864377+218545.696297i,+119603.126284,+130893.963922,+119603.126284+130893.963922j,+67001.6221097,+73226.5294884,+67001.6221097+73226.5294884j,+455718.612771,+422666.189708,+455718.612771+422666.189708i
2001-08-01 13:00:06.598000 PDT,+269118.03305,+218548.830378,+269118.03305+218548.830378i,+119606.481608,+130898.018121,+119606.481608+130898.018121j,+67005.9901936,+73230.8906832,+67005.9901936+73230.8906832j,+455730.504852,+422677.739182,+455730.504852+422677.739182i
2001-08-01 13:00:06.600000 PDT,+269122.094137,+218551.959133,+269122.094137+218551.959133i,+119609.72812,+130902.045479,+119609.72812+130902.045479j,+67010.2307822,+73235.2273462,+67010.2307822+73235.2273462j,+455742.053039,+422689.231958,+455742.053039+422689.231958i
2001-08-01 13:00:06.602000 PDT,+269126.020046,+218555.094378,+269126.020046+218555.094378i,+119612.83492,+130906.052418,+119612.83492+130906.052418j,+67014.3082723,+73239.5487476,+67014.3082723+73239.5487476j,+455753.163238,+422700.695544,+455753.163238+422700.695544i
2001-08-01 13:00:06.604000 PDT,+269129.78478,+218558.247764,+269129.78478+218558.247764i,+119615.772722,+130910.045523,+119615.772722+130910.045523j,+67018.1889301,+73243.8642837,+67018.1889301+73243.8642837j,+455763.746432,+422712.15757,+455763.746432+422712.15757i
2001-08-01 13:00:06.606000 PDT,+269133.364164,+218561.430674,+269133.364164+218561.430674i,+119618.514158,+130914.031503,+119618.514158+130914.031503j,+67021.8412357,+73248.1833416,+67021.8412357+73248.1833416j,+455773.719558,+422723.645518,+455773.719558+422723.645518i
2001-08-01 13:00:06.608000 PDT,+269136.736049,+218564.654109,+269136.736049+218564.654109i,+119621.034037,+130918.017111,+119621.034037+130918.017111j,+67025.2361752,+73252.515196,+67025.2361752+73252.515196j,+455783.006261,+422735.186416,+455783.006261+422735.186416i
2001-08-01 13:00:06.610000 PDT,+269139.880538,+218567.928561,+269139.880538+218567.928561i,+119623.309571,+130922.009089,+119623.309571+130922.009089j,+67028.347531,+73256.8689324,+67028.347531+73256.8689324j,+455791.53764,+422746.806583,+455791.53764+422746.806583i
2001-08-01 13:00:06.612000 PDT,+269142.780152,+218571.263942,+269142.780152+218571.263942i,+119625.320607,+130926.014073,+119625.320607+130926.014073j,+67031.1521009,+73261.2533813,+67031.1521009+73261.2533813j,+455799.25286,+422758.531397,+455799.25286+422758.531397i
2001-08-01 13:00:06.614000 PDT,+269145.419974,+218574.669479,+269145.419974+218574.669479i,+119627.049786,+130930.038567,+119627.049786+130930.038567j,+67033.6299189,+73265.6770111,+67033.6299189+73265.6770111j,+455806.099679,+422770.385057,+455806.099679+422770.385057i
2001-08-01 13:00:06.616000 PDT,+269147.787811,+218578.153627,+269147.787811+218578.153627i,+119628.482734,+130934.088818,+119628.482734+130934.088818j,+67035.7644324,+73270.1478721,+67035.7644324+73270.1478721j,+455812.034977,+422782.390317,+455812.034977+422782.390317i
