# file...... output/Gen_2_meter.csv
# date...... Tue Feb 28 22:47:23 2023
# user...... ananth
# host...... (null)
# target.... diesel_dg 5
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,power_out_A.real,power_out_A.imag,power_out_A, power_out_B.real,power_out_B.imag,power_out_B, power_out_C.real,power_out_C.imag, power_out_C, pwr_electric.real,pwr_electric.imag,pwr_electric
2001-08-01 13:00:04.548000 PDT,+278431.321404,+91934.6758695,+278431.321404+91934.6758695i,+142249.461415,+13932.1469454,+142249.461415+13932.1469454j,+89274.8144853,-49761.2035615,+89274.8144853-49761.2035615j,+509955.597304,+56105.6192534,+509955.597304+56105.6192534i
2001-08-01 13:00:04.550000 PDT,+278448.231472,+92331.4838631,+278448.231472+92331.4838631i,+141866.396411,+13862.7521451,+141866.396411+13862.7521451j,+89235.1253911,-49959.1634683,+89235.1253911-49959.1634683j,+509549.753273,+56235.07254,+509549.753273+56235.07254i
2001-08-01 13:00:04.552000 PDT,+278513.743233,+92683.8474757,+278513.743233+92683.8474757i,+141513.80221,+13870.1073085,+141513.80221+13870.1073085j,+89157.460595,-50192.5793813,+89157.460595-50192.5793813j,+509185.006038,+56361.3754028,+509185.006038+56361.3754028i
2001-08-01 13:00:04.554000 PDT,+278616.928357,+92983.5828272,+278616.928357+92983.5828272i,+141201.115863,+13948.1734052,+141201.115863+13948.1734052j,+89046.0089598,-50444.3291132,+89046.0089598-50444.3291132j,+508864.053181,+56487.4271192,+508864.053181+56487.4271192i
2001-08-01 13:00:04.556000 PDT,+278746.939571,+93225.7437255,+278746.939571+93225.7437255i,+140935.623757,+14088.3493647,+140935.623757+14088.3493647j,+88906.878033,-50698.2332325,+88906.878033-50698.2332325j,+508589.441361,+56615.8598577,+508589.441361+56615.8598577i
2001-08-01 13:00:04.558000 PDT,+278893.547904,+93408.4368991,+278893.547904+93408.4368991i,+140722.409149,+14280.1033563,+140722.409149+14280.1033563j,+88747.6274963,-50939.7745553,+88747.6274963-50939.7745553j,+508363.584549,+56748.7657001,+508363.584549+56748.7657001i
2001-08-01 13:00:04.560000 PDT,+279047.555482,+93532.5185155,+279047.555482+93532.5185155i,+140564.364133,+14511.6180532,+140564.364133+14511.6180532j,+88576.7483205,-51156.6542333,+88576.7483205-51156.6542333j,+508188.667936,+56887.4823353,+508188.667936+56887.4823353i
2001-08-01 13:00:04.562000 PDT,+279201.088999,+93601.2133817,+279201.088999+93601.2133817i,+140462.271521,+14770.4361314,+140462.271521+14770.4361314j,+88403.1324711,-51339.1643752,+88403.1324711-51339.1643752j,+508066.492992,+57032.4851379,+508066.492992+57032.4851379i
2001-08-01 13:00:04.564000 PDT,+279347.785644,+93619.6860956,+279347.785644+93619.6860956i,+140414.959494,+15044.0809196,+140414.959494+15044.0809196j,+88235.57303,-51480.3797552,+88235.57303-51480.3797552j,+507998.318168,+57183.38726,+507998.318168+57183.38726i
2001-08-01 13:00:04.566000 PDT,+279482.88306,+93594.5858437,+279482.88306+93594.5858437i,+140419.523732,+15320.6231798,+140419.523732+15320.6231798j,+88082.3226632,-51576.184532,+88082.3226632-51576.184532j,+507984.729456,+57339.0244915,+507984.729456+57339.0244915i
2001-08-01 13:00:04.568000 PDT,+279603.223537,+93533.5827816,+279603.223537+93533.5827816i,+140471.60412,+15589.1679046,+140471.60412+15589.1679046j,+87950.7274756,-51625.1580198,+87950.7274756-51625.1580198j,+508025.555132,+57497.5926664,+508025.555132+57497.5926664i
2001-08-01 13:00:04.570000 PDT,+279707.181943,+93444.9130006,+279707.181943+93444.9130006i,+140565.69804,+15840.2425385,+140565.69804+15840.2425385j,+87846.9440254,-51628.3456839,+87846.9440254-51628.3456839j,+508119.824008,+57656.8098552,+508119.824008+57656.8098552i
2001-08-01 13:00:04.572000 PDT,+279794.528032,+93336.9487918,+279794.528032+93336.9487918i,+140695.490501,+16066.0768108,+140695.490501+16066.0768108j,+87775.7405963,-51588.9412907,+87775.7405963-51588.9412907j,+508265.75913,+57814.0843119,+508265.75913+57814.0843119i
2001-08-01 13:00:04.574000 PDT,+279866.235267,+93217.8098529,+279866.235267+93217.8098529i,+140854.182626,+16260.7724232,+140854.182626+16260.7724232j,+87740.3799975,-51511.9054466,+87740.3799975-51511.9054466j,+508460.79789,+57966.6768295,+508460.79789+57966.6768295i
2001-08-01 13:00:04.576000 PDT,+279924.25046,+93095.0288433,+279924.25046+93095.0288433i,+141034.802534,+16420.3676853,+141034.802534+16420.3676853j,+87742.5784611,-51403.5441861,+87742.5784611-51403.5441861j,+508701.631456,+58111.8523426,+508701.631456+58111.8523426i
2001-08-01 13:00:04.578000 PDT,+279971.239358,+92975.281309,+279971.239358+92975.281309i,+141230.486021,+16542.8066939,+141230.486021+16542.8066939j,+87782.5336176,-51271.0703921,+87782.5336176-51271.0703921j,+508984.258997,+58247.0176108,+508984.258997+58247.0176108i
2001-08-01 13:00:04.580000 PDT,+280010.323618,+92864.1859703,+280010.323618+92864.1859703i,+141434.717888,+16627.8259278,+141434.717888+16627.8259278j,+87859.0132577,-51122.1692453,+87859.0132577-51122.1692453j,+509304.054764,+58369.8426528,+509304.054764+58369.8426528i
2001-08-01 13:00:04.582000 PDT,+280044.823523,+92766.1773751,+280044.823523+92766.1773751i,+141641.527918,+16676.7729072,+141641.527918+16676.7729072j,+87969.4950892,-50964.5866831,+87969.4950892-50964.5866831j,+509655.84653,+58478.3635992,+509655.84653+58478.3635992i
2001-08-01 13:00:04.584000 PDT,+280078.018774,+92684.4488735,+280078.018774+92684.4488735i,+141845.638157,+16692.3728315,+141845.638157+16692.3728315j,+88110.3470671,-50805.7576713,+88110.3470671-50805.7576713j,+510034.003999,+58571.0640337,+510034.003999+58571.0640337i
2001-08-01 13:00:04.586000 PDT,+280112.93751,+92620.9609358,+280112.93751+92620.9609358i,+142042.5608,+16678.4593367,+142042.5608+16678.4593367j,+88277.0367269,-50652.4869903,+88277.0367269-50652.4869903j,+510432.535037,+58646.9332823,+510432.535037+58646.9332823i
2001-08-01 13:00:04.588000 PDT,+280152.18094,+92576.5072532,+280152.18094+92576.5072532i,+142228.648523,+16639.685523,+142228.648523+16639.685523j,+88464.358296,-50510.6920603,+88464.358296-50510.6920603j,+510845.187759,+58705.5007159,+510845.187759+58705.5007159i
2001-08-01 13:00:04.590000 PDT,+280197.788437,+92550.8288405,+280197.788437+92550.8288405i,+142401.100768,+16581.2303656,+142401.100768+16581.2303656j,+88666.6663492,-50385.2132401,+88666.6663492-50385.2132401j,+511265.555554,+58746.8459659,+511265.555554+58746.8459659i
2001-08-01 13:00:04.592000 PDT,+280251.145348,+92542.7654877,+280251.145348+92542.7654877i,+142557.931458,+16508.5141908,+142557.931458+16508.5141908j,+88878.1055512,-50279.693303,+88878.1055512-50279.693303j,+511687.182357,+58771.5863755,+511687.182357+58771.5863755i
2001-08-01 13:00:04.594000 PDT,+280312.933435,+92550.4330349,+280312.933435+92550.4330349i,+142697.90466,+16426.9352229,+142697.90466+16426.9352229j,+89092.8273899,-50196.5244485,+89092.8273899-50196.5244485j,+512103.665484,+58780.8438093,+512103.665484+58780.8438093i
2001-08-01 13:00:04.596000 PDT,+280383.121997,+92571.4151276,+280383.121997+92571.4151276i,+142820.445443,+16341.6367855,+142820.445443+16341.6367855j,+89305.1860169,-50136.858029,+89305.1860169-50136.858029j,+512508.753457,+58776.1938841,+512508.753457+58776.1938841i
2001-08-01 13:00:04.598000 PDT,+280460.995924,+92602.9585202,+280460.995924+92602.9585202i,+142925.533584,+16257.3125569,+142925.533584+16257.3125569j,+89509.9074045,-50100.6699205,+89509.9074045-50100.6699205j,+512896.436913,+58759.6011566,+512896.436913+58759.6011566i
2001-08-01 13:00:04.600000 PDT,+280545.21574,+92642.1622232,+280545.21574+92642.1622232i,+143013.587737,+16178.0543376,+143013.587737+16178.0543376j,+89702.2273121,-50086.8725966,+89702.2273121-50086.8725966j,+513261.030789,+58733.3439642,+513261.030789+58733.3439642i
2001-08-01 13:00:04.602000 PDT,+280633.903758,+92686.1518633,+280633.903758+92686.1518633i,+143085.346879,+16107.2448531,+143085.346879+16107.2448531j,+89877.9959788,-50093.4637315,+89877.9959788-50093.4637315j,+513597.246616,+58699.9329849,+513597.246616+58699.9329849i
2001-08-01 13:00:04.604000 PDT,+280724.749877,+92732.2326269,+280724.749877+92732.2326269i,+143141.755521,+16047.4951856,+143141.755521+16047.4951856j,+90033.7487059,-50117.7007266,+90033.7487059-50117.7007266j,+513900.254103,+58662.0270858,+513900.254103+58662.0270858i
2001-08-01 13:00:04.606000 PDT,+280815.130404,+92778.0156278,+280815.130404+92778.0156278i,+143183.857886,+16000.6248468,+143183.857886+16000.6248468j,+90166.7434189,-50156.2903937,+90166.7434189-50156.2903937j,+514165.731708,+58622.3500809,+514165.731708+58622.3500809i
2001-08-01 13:00:04.608000 PDT,+280902.233367,+92821.514584,+280902.233367+92821.514584i,+143212.70518,+15967.680374,+143212.70518+15967.680374j,+90274.9674551,-50205.5835611,+90274.9674551-50205.5835611j,+514389.906002,+58583.6113969,+514389.906002+58583.6113969i
2001-08-01 13:00:04.610000 PDT,+280983.184106,+92861.2115079,+280983.184106+92861.2115079i,+143229.27915,+15948.9872449,+143229.27915+15948.9872449j,+90357.1170735,-50261.7653391,+90357.1170735-50261.7653391j,+514569.580329,+58548.4334136,+514569.580329+58548.4334136i
2001-08-01 13:00:04.612000 PDT,+281055.165773,+92896.0914584,+281055.165773+92896.0914584i,+143234.433592,+15944.2287199,+143234.433592+15944.2287199j,+90412.5539418,-50321.0327269,+90412.5539418-50321.0327269j,+514702.153307,+58519.2874514,+514702.153307+58519.2874514i
2001-08-01 13:00:04.614000 PDT,+281115.529704,+92925.6483506,+281115.529704+92925.6483506i,+143228.854767,+15952.544904,+143228.854767+15952.544904j,+90441.2433641,-50379.7533662,+90441.2433641-50379.7533662j,+514785.627836,+58498.4398883,+514785.627836+58498.4398883i
2001-08-01 13:00:04.616000 PDT,+281161.892217,+92949.8644229,+281161.892217+92949.8644229i,+143213.040307,+15972.6448345,+143213.040307+15972.6448345j,+90443.6793098,-50434.5997585,+90443.6793098-50434.5997585j,+514818.611833,+58487.9094989,+514818.611833+58487.9094989i
2001-08-01 13:00:04.618000 PDT,+281192.214654,+92969.1673863,+281192.214654+92969.1673863i,+143187.295666,+16002.9250195,+143187.295666+16002.9250195j,+90420.8012571,-50482.6562165,+90420.8012571-50482.6562165j,+514800.311578,+58489.4361893,+514800.311578+58489.4361893i
2001-08-01 13:00:04.620000 PDT,+281204.865052,+92984.3694824,+281204.865052+92984.3694824i,+143151.746183,+16041.5878688,+143151.746183+16041.5878688j,+90373.9075044,-50521.4964055,+90373.9075044-50521.4964055j,+514730.518739,+58504.4609456,+514730.518739+58504.4609456i
2001-08-01 13:00:04.622000 PDT,+281198.660426,+92996.5932975,+281198.660426+92996.5932975i,+143106.362489,+16086.7546555,+143106.362489+16086.7546555j,+90304.5693176,-50549.2315954,+90304.5693176-50549.2315954j,+514609.592233,+58534.1163576,+514609.592233+58534.1163576i
2001-08-01 13:00:04.624000 PDT,+281172.889798,+93007.1891112,+281172.889798+93007.1891112i,+143050.996318,+16136.5680782,+143050.996318+16136.5680782j,+90214.5493936,-50564.5305195,+90214.5493936-50564.5305195j,+514438.435509,+58579.2266698,+514438.435509+58579.2266698i
2001-08-01 13:00:04.626000 PDT,+281127.318597,+93017.6485161,+281127.318597+93017.6485161i,+142985.42392,+16189.2810517,+142985.42392+16189.2810517j,+90105.7277905,-50566.6134482,+90105.7277905-50566.6134482j,+514218.470307,+58640.3161195,+514218.470307+58640.3161195i
2001-08-01 13:00:04.628000 PDT,+281062.176129,+93029.5185459,+281062.176129+93029.5185459i,+142909.393795,+16243.3289125,+142909.393795+16243.3289125j,+89980.0373774,-50555.2235172,+89980.0373774-50555.2235172j,+513951.607302,+58717.6239412,+513951.607302+58717.6239412i
2001-08-01 13:00:04.630000 PDT,+280978.128017,+93044.3204401,+280978.128017+93044.3204401i,+142822.675991,+16297.3836695,+142822.675991+16297.3836695j,+89839.4102339,-50530.5793176,+89839.4102339-50530.5793176j,+513640.214242,+58811.124792,+513640.214242+58811.124792i
2001-08-01 13:00:04.632000 PDT,+280876.236093,+93063.4761173,+280876.236093+93063.4761173i,+142725.109904,+16350.3897899,+142725.109904+16350.3897899j,+89685.7357462,-50493.3129795,+89685.7357462-50493.3129795j,+513287.081743,+58920.5529278,+513287.081743+58920.5529278i
2001-08-01 13:00:04.634000 PDT,+280757.908556,+93088.2449896,+280757.908556+93088.2449896i,+142616.648322,+16401.5818908,+142616.648322+16401.5818908j,+89520.8305849,-50444.3981713,+89520.8305849-50444.3981713j,+512895.387463,+59045.4287091,+512895.387463+59045.4287091i
2001-08-01 13:00:04.636000 PDT,+280624.843104,+93119.673138,+280624.843104+93119.673138i,+142497.395463,+16450.4856672,+142497.395463+16450.4856672j,+89346.4197233,-50385.072464,+89346.4197233-50385.072464j,+512468.658291,+59185.0863411,+512468.658291+59185.0863411i
2001-08-01 13:00:04.638000 PDT,+280478.966059,+93158.5557081,+280478.966059+93158.5557081i,+142367.637436,+16496.9037788,+142367.637436+16496.9037788j,+89164.1278483,-50316.7581542,+89164.1278483-50316.7581542j,+512010.731344,+59338.7013327,+512010.731344+59338.7013327i
2001-08-01 13:00:04.640000 PDT,+280322.370009,+93205.4131545,+280322.370009+93205.4131545i,+142227.863944,+16540.8891844,+142227.863944+16540.8891844j,+88975.4795144,-50240.9852866,+88975.4795144-50240.9852866j,+511525.713468,+59505.3170523,+511525.713468+59505.3170523i
2001-08-01 13:00:04.642000 PDT,+280157.252492,+93260.4809311,+280157.252492+93260.4809311i,+142078.780549,+16582.7085946,+142078.780549+16582.7085946j,+88781.9065177,-50159.3200264,+88781.9065177-50159.3200264j,+511017.939558,+59683.8694993,+511017.939558+59683.8694993i
2001-08-01 13:00:04.644000 PDT,+279985.857919,+93323.7117985,+279985.857919+93323.7117985i,+141921.311294,+16622.7987373,+141921.311294+16622.7987373j,+88584.76054,-50073.301041,+88584.76054-50073.301041j,+510491.929753,+59873.2094947,+510491.929753+59873.2094947i
2001-08-01 13:00:04.646000 PDT,+279810.424324,+93394.7895125,+279810.424324+93394.7895125i,+141756.592034,+16661.7185527,+141756.592034+16661.7185527j,+88385.3292173,-49984.3857272,+88385.3292173-49984.3857272j,+509952.345575,+60072.1223381,+509952.345575+60072.1223381i
2001-08-01 13:00:04.648000 PDT,+279633.136314,+93473.1521525,+279633.136314+93473.1521525i,+141585.954974,+16700.0999307,+141585.954974+16700.0999307j,+88184.8538252,-49893.9074943,+88184.8538252-49893.9074943j,+509403.945113,+60279.3445889,+509403.945113+60279.3445889i
2001-08-01 13:00:04.650000 PDT,+279456.085155,+93558.0232192,+279456.085155+93558.0232192i,+141410.905631,+16738.5994743,+141410.905631+16738.5994743j,+87984.5466634,-49803.044784,+87984.5466634-49803.044784j,+508851.53745,+60493.5779094,+508851.53745+60493.5779094i
2001-08-01 13:00:04.652000 PDT,+279281.236448,+93648.4483763,+279281.236448+93648.4483763i,+141233.09323,+16777.8536409,+141233.09323+16777.8536409j,+87785.6068419,-49712.8015207,+87785.6068419-49712.8015207j,+508299.93652,+60713.5004965,+508299.93652+60713.5004965i
2001-08-01 13:00:04.654000 PDT,+279110.405389,+93743.3358847,+279110.405389+93743.3358847i,+141054.276203,+16818.4389967,+141054.276203+16818.4389967j,+87589.2330097,-49623.9987494,+87589.2330097-49623.9987494j,+507753.914601,+60937.776132,+507753.914601+60937.776132i
2001-08-01 13:00:04.656000 PDT,+278945.239532,+93841.498646,+278945.239532+93841.498646i,+140876.284136,+16860.8389356,+140876.284136+16860.8389356j,+87396.6320814,-49537.2760356,+87396.6320814-49537.2760356j,+507218.155749,+61165.061546,+507218.155749+61165.061546i
2001-08-01 13:00:04.658000 PDT,+278787.208378,+93941.6959915,+278787.208378+93941.6959915i,+140700.977833,+16905.4179481,+140700.977833+16905.4179481j,+87209.0233956,-49453.1015538,+87209.0233956-49453.1015538j,+506697.209607,+61394.0123859,+506697.209607+61394.0123859i
2001-08-01 13:00:04.660000 PDT,+278637.599092,+94042.673585,+278637.599092+94042.673585i,+140530.208968,+16952.403798,+140530.208968+16952.403798j,+87027.6379373,-49371.7890747,+87027.6379373-49371.7890747j,+506195.445996,+61623.2883084,+506195.445996+61623.2883084i
2001-08-01 13:00:04.662000 PDT,+278497.517453,+94143.2001438,+278497.517453+94143.2001438i,+140365.780838,+17001.8778242,+140365.780838+17001.8778242j,+86853.7125329,-49293.5201604,+86853.7125329-49293.5201604j,+505717.010824,+61851.5578076,+505717.010824+61851.5578076i
2001-08-01 13:00:04.664000 PDT,+278367.892953,+94242.0997233,+278367.892953+94242.0997233i,+140209.411266,+17053.7730099,+140209.411266+17053.7730099j,+86688.4794377,-49218.3696753,+86688.4794377-49218.3696753j,+505265.783657,+62077.5030579,+505265.783657+62077.5030579i
2001-08-01 13:00:04.666000 PDT,+278249.487063,+94338.2789241,+278249.487063+94338.2789241i,+140062.699007,+17107.8791523,+140062.699007+17107.8791523j,+86533.151737,-49146.33304,+86533.151737-49146.33304j,+504845.337807,+62299.8250364,+504845.337807+62299.8250364i
2001-08-01 13:00:04.668000 PDT,+278142.903527,+94430.7485376,+278142.903527+94430.7485376i,+139927.094235,+17163.8543847,+139927.094235+17163.8543847j,+86388.905267,-49077.353376,+86388.905267-49077.353376j,+504458.903029,+62517.2495463,+504458.903029+62517.2495463i
2001-08-01 13:00:04.670000 PDT,+278048.59984,+94518.6393286,+278048.59984+94518.6393286i,+139803.873838,+17221.2417708,+139803.873838+17221.2417708j,+86256.858036,-49011.3473205,+86256.858036-49011.3473205j,+504109.331714,+62728.5337789,+504109.331714+62728.5337789i
2001-08-01 13:00:04.672000 PDT,+277966.898919,+94601.2122404,+277966.898919+94601.2122404i,+139694.121868,+17279.489902,+139694.121868+17279.489902j,+86138.0479529,-48948.2281005,+86138.0479529-48948.2281005j,+503799.068741,+62932.4740419,+503799.068741+62932.4740419i
2001-08-01 13:00:04.674000 PDT,+277898.000306,+94677.8632214,+277898.000306+94677.8632214i,+139598.715243,+17337.9763093,+139598.715243+17337.9763093j,+86033.4100675,-48887.9251549,+86033.4100675-48887.9251549j,+503530.125617,+63127.9143757,+503530.125617+63127.9143757i
2001-08-01 13:00:04.676000 PDT,+277841.990345,+94748.1232587,+277841.990345+94748.1232587i,+139518.314671,+17396.0322841,+139518.314671+17396.0322841j,+85943.7541252,-48830.3993893,+85943.7541252-48830.3993893j,+503304.059142,+63313.7561536,+503304.059142+63313.7561536i
2001-08-01 13:00:04.678000 PDT,+277798.850975,+94811.6542831,+277798.850975+94811.6542831i,+139453.36066,+17452.96811,+139453.36066+17452.96811j,+85869.7435233,-48775.6539581,+85869.7435233-48775.6539581j,+503121.955158,+63488.968435,+503121.955158+63488.968435i
2001-08-01 13:00:04.680000 PDT,+277768.466914,+94868.2416733,+277768.466914+94868.2416733i,+139404.074174,+17508.0975467,+139404.074174+17508.0975467j,+85811.8764935,-48723.7401855,+85811.8764935-48723.7401855j,+502984.417581,+63652.5990344,+502984.417581+63652.5990344i
2001-08-01 13:00:04.682000 PDT,+277750.631138,+94917.7841668,+277750.631138+94917.7841668i,+139370.461554,+17560.7607247,+139370.461554+17560.7607247j,+85770.4702485,-48674.7591309,+85770.4702485-48674.7591309j,+502891.56294,+63803.7857606,+502891.56294+63803.7857606i
2001-08-01 13:00:04.684000 PDT,+277745.048908,+94960.2819715,+277745.048908+94960.2819715i,+139352.323205,+17610.3444048,+139352.323205+17610.3444048j,+85745.6486061,-48628.8587908,+85745.6486061-48628.8587908j,+502843.020719,+63941.7675854,+502843.020719+63941.7675854i
2001-08-01 13:00:04.686000 PDT,+277751.340357,+94995.823787,+277751.340357+94995.823787i,+139349.265283,+17656.2993244,+139349.265283+17656.2993244j,+85737.3336177,-48586.2276974,+85737.3336177-48586.2276974j,+502837.939257,+64065.895414,+502837.939257+64065.895414i
2001-08-01 13:00:04.688000 PDT,+277769.042084,+95024.5735165,+277769.042084+95024.5735165i,+139360.713933,+17698.1539107,+139360.713933+17698.1539107j,+85745.2413471,-48547.0854552,+85745.2413471-48547.0854552j,+502874.997365,+64175.641972,+502874.997365+64175.641972i
2001-08-01 13:00:04.690000 PDT,+277797.607936,+95046.75726,+277797.607936+95046.75726i,+139385.931346,+17735.5243664,+139385.931346+17735.5243664j,+85768.8819939,-48511.6710373,+85768.8819939-48511.6710373j,+502952.421276,+64270.6105891,+502952.421276+64270.6105891i
2001-08-01 13:00:04.692000 PDT,+277836.409593,+95062.6510055,+277836.409593+95062.6510055i,+139424.032989,+17768.1209139,+139424.032989+17768.1209139j,+85807.5642245,-48480.229497,+85807.5642245-48480.229497j,+503068.006807,+64350.5424224,+503068.006807+64350.5424224i
2001-08-01 13:00:04.694000 PDT,+277884.73714,+95072.5696515,+277884.73714+95072.5696515i,+139474.005635,+17795.7505571,+139474.005635+17795.7505571j,+85860.4036162,-48452.9979897,+85860.4036162-48452.9979897j,+503219.146391,+64415.3222189,+503219.146391+64415.3222189i
2001-08-01 13:00:04.696000 PDT,+277941.800201,+95076.8574367,+277941.800201+95076.8574367i,+139534.725559,+17818.3163777,+139534.725559+17818.3163777j,+85926.334747,-48430.1917887,+85926.334747-48430.1917887j,+503402.860507,+64464.9820256,+503402.860507+64464.9820256i
2001-08-01 13:00:04.698000 PDT,+278006.729821,+95075.8800171,+278006.729821+95075.8800171i,+139604.976676,+17835.8140428,+139604.976676+17835.8140428j,+86004.1267655,-48411.9911037,+86004.1267655-48411.9911037j,+503615.833263,+64499.7029562,+503615.833263+64499.7029562i
2001-08-01 13:00:04.700000 PDT,+278078.581617,+95070.0182527,+278078.581617+95070.0182527i,+139683.468196,+17848.3257494,+139683.468196+17848.3257494j,+86092.4017522,-48398.5291144,+86092.4017522-48398.5291144j,+503854.451565,+64519.8148878,+503854.451565+64519.8148878i
2001-08-01 13:00:04.702000 PDT,+278156.340218,+95059.6637139,+278156.340218+95059.6637139i,+139768.851727,+17856.0122341,+139768.851727+17856.0122341j,+86189.6553782,-48389.8818762,+86189.6553782-48389.8818762j,+504114.847324,+64525.7940717,+504114.847324+64525.7940717i
2001-08-01 13:00:04.704000 PDT,+278238.925302,+95045.2156085,+278238.925302+95045.2156085i,+139859.737603,+17859.1032546,+139859.737603+17859.1032546j,+86294.2794137,-48386.0604581,+86294.2794137-48386.0604581j,+504392.942318,+64518.258405,+504392.942318+64518.258405i
2001-08-01 13:00:04.706000 PDT,+278325.199227,+95027.0791678,+278325.199227+95027.0791678i,+139954.71029,+17857.8872568,+139954.71029+17857.8872568j,+86404.58541,-48387.0053583,+86404.58541-48387.0053583j,+504684.494927,+64497.9610663,+504684.494927+64497.9610663i
2001-08-01 13:00:04.708000 PDT,+278413.976415,+95005.6650061,+278413.976415+95005.6650061i,+140052.342991,+17852.7003962,+140052.342991+17852.7003962j,+86518.8290391,-48392.5835362,+86518.8290391-48392.5835362j,+504985.148445,+64465.7818662,+504985.148445+64465.7818662i
2001-08-01 13:00:04.710000 PDT,+278504.034225,+94981.3893367,+278504.034225+94981.3893367i,+140151.211371,+17843.9156894,+140151.211371+17843.9156894j,+86635.2346479,-48402.5880447,+86635.2346479-48402.5880447j,+505290.480245,+64422.7169814,+505290.480245+64422.7169814i
2001-08-01 13:00:04.712000 PDT,+278594.12537,+94954.6745972,+278594.12537+94954.6745972i,+140249.90635,+17831.9324518,+140249.90635+17831.9324518j,+86752.0194903,-48416.7399728,+86752.0194903-48416.7399728j,+505596.05121,+64369.8670762,+505596.05121+64369.8670762i
2001-08-01 13:00:04.714000 PDT,+278682.991554,+94925.9502624,+278682.991554+94925.9502624i,+140347.046262,+17817.1663964,+140347.046262+17817.1663964j,+86867.4171978,-48434.6928349,+86867.4171978-48434.6928349j,+505897.455014,+64308.4238239,+505897.455014+64308.4238239i
2001-08-01 13:00:04.716000 PDT,+278769.378065,+94895.6534269,+278769.378065+94895.6534269i,+140441.288167,+17800.0408089,+140441.288167+17800.0408089j,+86979.7002598,-48456.0388678,+86979.7002598-48456.0388678j,+506190.366491,+64239.655368,+506190.366491+64239.655368i
2001-08-01 13:00:04.718000 PDT,+278852.049047,+94864.2289792,+278852.049047+94864.2289792i,+140531.338573,+17780.9787039,+140531.338573+17780.9787039j,+87087.200969,-48480.3171304,+87087.200969-48480.3171304j,+506470.588589,+64164.8905527,+506470.588589+64164.8905527i
2001-08-01 13:00:04.720000 PDT,+278929.80302,+94832.1292291,+278929.80302+94832.1292291i,+140615.963579,+17760.3963252,+140615.963579+17760.3963252j,+87188.3307472,-48507.0229163,+87188.3307472-48507.0229163j,+506734.097346,+64085.5026379,+506734.097346+64085.5026379i
2001-08-01 13:00:04.722000 PDT,+279001.488343,+94799.8126709,+279001.488343+94799.8126709i,+140693.998438,+17738.6979095,+140693.998438+17738.6979095j,+87281.5976268,-48535.6180841,+87281.5976268-48535.6180841j,+506977.084408,+64002.8924962,+506977.084408+64002.8924962i
2001-08-01 13:00:04.724000 PDT,+279066.018207,+94767.7420843,+279066.018207+94767.7420843i,+140764.356713,+17716.2716694,+140764.356713+17716.2716694j,+87365.6216768,-48565.5420254,+87365.6216768-48565.5420254j,+507195.996597,+63918.4717283,+507195.996597+63918.4717283i
2001-08-01 13:00:04.726000 PDT,+279122.384934,+94736.3817176,+279122.384934+94736.3817176i,+140826.038813,+17693.4869689,+140826.038813+17693.4869689j,+87439.1483919,-48596.22257,+87439.1483919-48596.22257j,+507387.572139,+63833.6461164,+507387.572139+63833.6461164i
2001-08-01 13:00:04.728000 PDT,+279169.673213,+94706.193758,+279169.673213+94706.193758i,+140878.140188,+17670.69249,+140878.140188+17670.69249j,+87501.0600146,-48627.0868916,+87501.0600146-48627.0868916j,+507548.873416,+63749.7993564,+507548.873416+63749.7993564i
2001-08-01 13:00:04.730000 PDT,+279207.072045,+94677.6340803,+279207.072045+94677.6340803i,+140919.858854,+17648.2152714,+140919.858854+17648.2152714j,+87550.3848205,-48657.5717141,+87550.3848205-48657.5717141j,+507677.315719,+63668.2776376,+507677.315719+63668.2776376i
2001-08-01 13:00:04.732000 PDT,+279233.885214,+94651.1474286,+279233.885214+94651.1474286i,+140950.502395,+17626.3603708,+140950.502395+17626.3603708j,+87586.304387,-48687.1327829,+87586.304387-48687.1327829j,+507770.691996,+63590.3750165,+507770.691996+63590.3750165i
2001-08-01 13:00:04.734000 PDT,+279249.540066,+94627.1620625,+279249.540066+94627.1620625i,+140969.494174,+17605.4110436,+140969.494174+17605.4110436j,+87608.1590269,-48715.2533935,+87608.1590269-48715.2533935j,+507827.193267,+63517.3197127,+507827.193267+63517.3197127i
2001-08-01 13:00:04.736000 PDT,+279253.594528,+94606.0842053,+279253.594528+94606.0842053i,+140976.378876,+17585.6291121,+140976.378876+17585.6291121j,+87615.451297,-48741.4517735,+87615.451297-48741.4517735j,+507845.4247,+63450.2615439,+507845.4247+63450.2615439i
2001-08-01 13:00:04.738000 PDT,+279245.742139,+94588.2922058,+279245.742139+94588.2922058i,+140970.826944,+17567.2555868,+140970.826944+17567.2555868j,+87607.8479281,-48765.2872857,+87607.8479281-48765.2872857j,+507824.417011,+63390.2605069,+507824.417011+63390.2605069i
2001-08-01 13:00:04.740000 PDT,+279225.815172,+94574.1308698,+279225.815172+94574.1308698i,+140952.638156,+17550.5111661,+140952.638156+17550.5111661j,+87585.179975,-48786.365501,+87585.179975-48786.365501j,+507763.633304,+63338.2765349,+507763.633304+63338.2765349i
